XTSE/BAM_PR_C_UADJ,Brookfield Asset Management Inc. (BAM.PR.C) Unadjusted Stock Prices
XTSE/BCE,BCE Inc (BCE) Adjusted Stock Prices
XTSE/AX_UN,Artis Real Estate Investment Trust (AX_UN) Adjusted Stock Prices
XTSE/BCI,New Look Vision Group Inc (BCI) Adjusted Stock Prices
XTSE/BMO_PR_S,Bank of Montreal (BMO_PR_S) Adjusted Stock Prices
XTSE/BGI_UN_UADJ,Brookfield Global Infrastructure Securities Income Fund (BGI.UN) Unadjusted Stock Prices
XTSE/CPX_PR_C_UADJ,Capital Power Corp (CPX.PR.C) Unadjusted Stock Prices
XTSE/BPO_PR_Y,Brookfield Office Properties Inc (BPO_PR_Y) Adjusted Stock Prices
XTSE/CGY,Calian Group Ltd (CGY) Adjusted Stock Prices
XTSE/BU,Burcon Nutrascience Corp (BU) Adjusted Stock Prices
XTSE/FFH_PR_E_UADJ,"Fairfax Financial Holdings, Ltd. (FFH.PR.E) Unadjusted Stock Prices"
XTSE/DIR_UN,Dream Industrial Real Estate Investment Trust (DIR_UN) Adjusted Stock Prices
XTSE/FHU_UADJ,First Trust Portfolios Canada Co. (FHU) Unadjusted Stock Prices
XTSE/CWW_UADJ,BlackRock Investments Canada Inc (CWW) Unadjusted Stock Prices
XTSE/DII_A_UADJ,Dorel Industries Inc. (DII.A) Unadjusted Stock Prices
XTSE/FAR_UADJ,Foraco International SA. (FAR) Unadjusted Stock Prices
XTSE/FDE,First Trust Portfolios Canada Co. (FDE) Adjusted Stock Prices
XTSE/FCO,Formation Metals Inc (FCO) Adjusted Stock Prices
XTSE/IFB_UN,Investment Grade Infrastructure Bond Fund (IFB_UN) Adjusted Stock Prices
XTSE/HNZ_B,HNZ Group Inc (HNZ_B) Adjusted Stock Prices
XTSE/KAT,Katanga Mining Limited (KAT) Adjusted Stock Prices
XTSE/HSE_PR_C,Husky Energy Inc. (HSE_PR_C) Adjusted Stock Prices
XTSE/HYI_A_UADJ,Horizons ETFs Management (Canada) Inc (HYI.A) Unadjusted Stock Prices
XTSE/MXF_A,First Asset Investment Management Inc (MXF_A) Adjusted Stock Prices
XTSE/MDA_UADJ,MacDonald Dettwiler & Associates Ltd. (MDA) Unadjusted Stock Prices
XTSE/NUS_UADJ,Nautilus Minerals Inc (NUS) Unadjusted Stock Prices
XTSE/RY_PR_G_UADJ,Royal Bank Of Canada (RY.PR.G) Unadjusted Stock Prices
XTSE/RAV_UN_UADJ,Ravensource Fund (RAV.UN) Unadjusted Stock Prices
XTSE/RHU,RBC Global Asset Management Inc (RHU) Adjusted Stock Prices
XTSE/PDN_UADJ,Paladin Energy Ltd (PDN) Unadjusted Stock Prices
XTSE/RY,Royal Bank Of Canada (RY) Adjusted Stock Prices
XTSE/PHS_U,Sprott Physical Silver Trust (PHS_U) Adjusted Stock Prices
XTSE/POW_PR_F,Power Corp. Of Canada (POW_PR_F) Adjusted Stock Prices
XTSE/PSD_UADJ,Pulse Seismic Inc (PSD) Unadjusted Stock Prices
XTSE/VEF_UADJ,Vanguard Investments Canada Inc (VEF) Unadjusted Stock Prices
XTSE/XFS_UADJ,BlackRock Asset Management Canada Ltd (XFS) Unadjusted Stock Prices
XTSE/XQB_UADJ,BlackRock Investments Canada Inc (XQB) Unadjusted Stock Prices
XTSE/X,TMX Group Ltd (X) Adjusted Stock Prices
XTSE/ZDI,BMO Asset Management Inc (ZDI) Adjusted Stock Prices
XTSE/ZHY,BMO Asset Management Inc (ZHY) Adjusted Stock Prices
XTSE/ZSU_UADJ,BMO Asset Management Inc (ZSU) Unadjusted Stock Prices
XTSE/ZWH_U_UADJ,BMO Asset Management Inc (ZWH.U) Unadjusted Stock Prices
XTSE/APY_UADJ,Anglo Pacific Group (APY) Unadjusted Stock Prices
XTSE/CNT,Century Global Commodities Corp (CNT) Adjusted Stock Prices
XTSE/PIF_UADJ,Polaris Infrastructure Inc (PIF) Unadjusted Stock Prices
XTSE/PWF_PR_P_UADJ,Power Financial Corporation (PWF.PR.P) Unadjusted Stock Prices
XTSE/CHR,Chorus Aviation Inc (CHR) Adjusted Stock Prices
XTSE/CHR_1,Chromos Molecular Systems Inc. (CHR) Adjusted Stock Prices
XTSE/CHR_1_UADJ,Chromos Molecular Systems Inc. (CHR) Unadjusted Stock Prices
XTSE/AGI_WT_A,Alamos Gold Inc. (AGI_WT_A) Adjusted Stock Prices
XTSE/DRG_UN,Dream Global Real Estate Investment Trust (DRG_UN) Adjusted Stock Prices
XTSE/EMA_PR_E_UADJ,Emera Inc. (EMA.PR.E) Unadjusted Stock Prices
XTSE/USA,Americas Silver Corp (USA) Adjusted Stock Prices
XTSE/WRN,Western Copper & Gold Corp (WRN) Adjusted Stock Prices
XTSE/KEG_UN_UADJ,Keg Royalties Income Fund (The) (KEG.UN) Unadjusted Stock Prices
XTSE/OFR_UN,Floating Rate Income Fund (OFR_UN) Adjusted Stock Prices
XTSE/OUY_UN_UADJ,Canoe U.S. Strategic Yield Advantaged Fund (OUY.UN) Unadjusted Stock Prices
XTSE/PSF_UN_UADJ,Preferred Share Investment Trust (PSF.UN) Unadjusted Stock Prices
XTSE/SEN_UADJ,Serinus Energy Inc. (SEN) Unadjusted Stock Prices
XTSE/SAP_UADJ,Saputo Inc (SAP) Unadjusted Stock Prices
XTSE/MOZ,Marathon Gold Corporation (MOZ) Adjusted Stock Prices
XTSE/QLT_UADJ,QLT Inc. (QLT) Unadjusted Stock Prices
XTSE/LIQ,Liquor Stores N.A. Ltd. (LIQ) Adjusted Stock Prices
XTSE/SU,"Suncor Energy, Inc. (SU) Adjusted Stock Prices"
XTSE/PCF_UN,Energy Credit Opportunities Income Fund (PCF_UN) Adjusted Stock Prices
XTSE/NXJ_UADJ,NexJ Systems Inc (NXJ) Unadjusted Stock Prices
XTSE/PEU_UADJ,Purpose Investments Inc (PEU) Unadjusted Stock Prices
XTSE/QMG_UADJ,Questrade Wealth Management Inc (QMG) Unadjusted Stock Prices
XTSE/VIP_UN_UADJ,Aston Hill VIP Income Fund (VIP.UN) Unadjusted Stock Prices
XTSE/XSP_UADJ,BlackRock Asset Management Canada Ltd (XSP) Unadjusted Stock Prices
XTSE/XMW_UADJ,BlackRock Asset Management Canada Ltd (XMW) Unadjusted Stock Prices
XTSE/XTD_PR_A,TDb Split Corp (XTD_PR_A) Adjusted Stock Prices
XTSE/RLE,RBC Global Asset Management Inc (RLE) Adjusted Stock Prices
XTSE/XFA,BlackRock Asset Management Canada Ltd (XFA) Adjusted Stock Prices
XTSE/CVG,Clairvest Group Inc. (CVG) Adjusted Stock Prices
XTSE/COW_UADJ,BlackRock Investments Canada Inc (COW) Unadjusted Stock Prices
XTSE/BAM_PR_R_UADJ,Brookfield Asset Management Inc. (BAM.PR.R) Unadjusted Stock Prices
XTSE/BLU_UADJ,Bellus Health Inc (BLU) Unadjusted Stock Prices
XTSE/BNS_PR_Z_UADJ,Bank Of Nova Scotia (BNS.PR.Z) Unadjusted Stock Prices
XTSE/ENB_PR_V,Enbridge Inc (ENB_PR_V) Adjusted Stock Prices
XTSE/FGM,First Asset Investment Management Inc (FGM) Adjusted Stock Prices
XTSE/DC_WT_UADJ,Dundee Corporation (DC.WT) Unadjusted Stock Prices
XTSE/HGM_UADJ,AlphaPro Management Inc (HGM) Unadjusted Stock Prices
XTSE/POW_PR_E,Power Corp. Of Canada (POW_PR_E) Adjusted Stock Prices
XTSE/ORL_UADJ,Orocobre Ltd (ORL) Unadjusted Stock Prices
XTSE/HAB,Horizons ETFs Management (Canada) Inc (HAB) Adjusted Stock Prices
XTSE/NEW_PR_D_UADJ,Newgrowth Corp. (NEW.PR.D) Unadjusted Stock Prices
XTSE/IAG,Industrial Alliance Insurance and Financial Services Inc. (IAG) Adjusted Stock Prices
XTSE/TMD_WT_D_UADJ,Titan Medical Inc (TMD.WT.D) Unadjusted Stock Prices
XTSE/SLF_PR_A,"Sun Life Financial, Inc. (SLF_PR_A) Adjusted Stock Prices"
XTSE/WN_PR_E_UADJ,George Weston Ltd. (WN.PR.E) Unadjusted Stock Prices
XTSE/XFN_UADJ,BlackRock Asset Management Canada Ltd (XFN) Unadjusted Stock Prices
XTSE/XHU,BlackRock Asset Management Canada Ltd (XHU) Adjusted Stock Prices
XTSE/XIU_UADJ,BlackRock Asset Management Canada Ltd (XIU) Unadjusted Stock Prices
XTSE/OXF_A,First Asset Investment Management Inc (OXF_A) Adjusted Stock Prices
XTSE/PCY_UADJ,Prophecy Development Corp (PCY) Unadjusted Stock Prices
XTSE/UST_PR_B_UADJ,Utility Split Trust (UST.PR.B) Unadjusted Stock Prices
XTSE/PWF_PR_E,Power Financial Corporation (PWF_PR_E) Adjusted Stock Prices
XTSE/SLF_PR_E_UADJ,"Sun Life Financial, Inc. (SLF.PR.E) Unadjusted Stock Prices"
XTSE/VBV_UADJ,VBI Vaccines Inc. (VBV) Unadjusted Stock Prices
XTSE/XIC,BlackRock Asset Management Canada Ltd (XIC) Adjusted Stock Prices
XTSE/RY_PR_J,Royal Bank Of Canada (RY_PR_J) Adjusted Stock Prices
XTSE/SCW_UN_UADJ,Canso Select Opportunities Fund (SCW.UN) Unadjusted Stock Prices
XTSE/W_PR_H,Westcoast Energy Inc. (W_PR_H) Adjusted Stock Prices
XTSE/TRI_PR_B,Thomson-Reuters Corp (TRI_PR_B) Adjusted Stock Prices
XTSE/XXM_B_UADJ,First Asset Investment Management Inc (XXM.B) Unadjusted Stock Prices
XTSE/ZJO,BMO Asset Management Inc (ZJO) Adjusted Stock Prices
XTSE/XSU_UADJ,BlackRock Asset Management Canada Ltd (XSU) Unadjusted Stock Prices
XTSE/XUU,BlackRock Asset Management Canada Ltd (XUU) Adjusted Stock Prices
XTSE/ZMP,BMO Asset Management Inc (ZMP) Adjusted Stock Prices
XTSE/CRT_UN_UADJ,CT Real Estate Investment Trust (CRT.UN) Unadjusted Stock Prices
XTSE/DA_A,Discovery Air Inc (DA_A) Adjusted Stock Prices
XTSE/MFC_PR_F_UADJ,Manulife Financial Corp. (MFC.PR.F) Unadjusted Stock Prices
XTSE/NXF_B_UADJ,First Asset Investment Management Inc (NXF.B) Unadjusted Stock Prices
XTSE/RUE,RBC Global Asset Management Inc (RUE) Adjusted Stock Prices
XTSE/TRF_UN_UADJ,First Asset Energy & Resource Fund (TRF.UN) Unadjusted Stock Prices
XTSE/DC_PR_C,Dundee Corporation
XTSE/HAA_UADJ,Horizons ETFs Management (Canada) Inc (HAA) Unadjusted Stock Prices
XTSE/NI,Victory Nickel Inc
XTSE/MTY_UADJ,MTY Food Group Inc. (MTY) Unadjusted Stock Prices
XTSE/MND_UADJ,Mandalay Resources Corp (MND) Unadjusted Stock Prices
XTSE/NXC_UADJ,NexC Partners Corp (NXC) Unadjusted Stock Prices
XTSE/ORL,Orocobre Ltd (ORL) Adjusted Stock Prices
XTSE/TMD_WT_F_UADJ,Titan Medical Inc (TMD.WT.F) Unadjusted Stock Prices
XTSE/OVI_B,Ovivo Inc (OVI_B) Adjusted Stock Prices
XTSE/PLS,Polaris Materials Corp (PLS) Adjusted Stock Prices
XTSE/QQC_UADJ,Invesco Canada Ltd (QQC) Unadjusted Stock Prices
XTSE/SWY_WT_A_UADJ,Stornoway Diamond Corp. (SWY.WT.A) Unadjusted Stock Prices
XTSE/TGZ_UADJ,Teranga Gold Corporation (TGZ) Unadjusted Stock Prices
XTSE/TCW_UADJ,"Trican Well Service, Ltd. (TCW) Unadjusted Stock Prices"
XTSE/VUN_UADJ,Vanguard Investments Canada Inc (VUN) Unadjusted Stock Prices
XTSE/XST_UADJ,BlackRock Asset Management Canada Ltd (XST) Unadjusted Stock Prices
XTSE/CMH,Carmanah Technologies Corp. (CMH) Adjusted Stock Prices
XTSE/CBL_UADJ,Callidus Capital Corporation (CBL) Unadjusted Stock Prices
XTSE/FPX,First Point Minerals Corp. (FPX) Adjusted Stock Prices
XTSE/HEU,Horizons ETFs Management (Canada) Inc (HEU) Adjusted Stock Prices
XTSE/PSY_U,Invesco Canada Ltd (PSY_U) Adjusted Stock Prices
XTSE/MGB_UADJ,Mackenzie Financial Corp (MGB) Unadjusted Stock Prices
XTSE/PPT_U,Sprott Physical Platinum and Palladium Trust (PPT_U) Adjusted Stock Prices
XTSE/RIE_U,RBC Global Asset Management Inc (RIE_U) Adjusted Stock Prices
XTSE/RY_PR_F,Royal Bank Of Canada (RY_PR_F) Adjusted Stock Prices
XTSE/SJR_B_UADJ,Shaw Communications Inc. (SJR.B) Unadjusted Stock Prices
XTSE/TRH_UN,Triax Diversified High-Yield Trust (TRH_UN) Adjusted Stock Prices
XTSE/ARZ_1,Aurizon Mines Ltd. (ARZ) Adjusted Stock Prices
XTSE/ALB,Allbanc Split Corp. II (ALB) Adjusted Stock Prices
XTSE/CLU_C_UADJ,BlackRock Investments Canada Inc (CLU.C) Unadjusted Stock Prices
XTSE/SVB_UADJ,Silver Bull Resources Inc (SVB) Unadjusted Stock Prices
XTSE/SBT_UADJ,Silver Bullion Trust. (SBT) Unadjusted Stock Prices
XTSE/SBT_B_UADJ,Silver Bullion Trust. (SBT.B) Unadjusted Stock Prices
XTSE/ACO_Y,Atco Ltd. (ACO_Y) Adjusted Stock Prices
XTSE/ALA_PR_I_UADJ,AltaGas Ltd (ALA.PR.I) Unadjusted Stock Prices
XTSE/AX_PR_E_UADJ,Artis Real Estate Investment Trust (AX.PR.E) Unadjusted Stock Prices
XTSE/BAM_PR_N,Brookfield Asset Management Inc. (BAM_PR_N) Adjusted Stock Prices
XTSE/CWB_PR_B,Canadian Western Bank (CWB_PR_B) Adjusted Stock Prices
XTSE/AEZ,Aeterna Zentaris Inc. (AEZ) Adjusted Stock Prices
XTSE/BCE_PR_N,BCE Inc (BCE_PR_N) Adjusted Stock Prices
XTSE/ATD_B_UADJ,"Alimentation-Couche Tard, Inc. (ATD.B) Unadjusted Stock Prices"
XTSE/BAM_PR_M_UADJ,Brookfield Asset Management Inc. (BAM.PR.M) Unadjusted Stock Prices
XTSE/BMO_PR_Q,Bank of Montreal (BMO_PR_Q) Adjusted Stock Prices
XTSE/AAB,Aberdeen International Inc (AAB) Adjusted Stock Prices
XTSE/BCE_PR_E,BCE Inc (BCE_PR_E) Adjusted Stock Prices
XTSE/AGF_B_UADJ,AGF Management Ltd. (AGF.B) Unadjusted Stock Prices
XTSE/ALA_PR_U,AltaGas Ltd (ALA_PR_U) Adjusted Stock Prices
XTSE/ARG_UADJ,Amerigo Resources Ltd (ARG) Unadjusted Stock Prices
XTSE/AQN,Algonquin Power & Utilities Corp (AQN) Adjusted Stock Prices
XTSE/AR,Argonaut Gold Inc (AR) Adjusted Stock Prices
XTSE/ASP,Acerus Pharmaceuticals Corp (ASP) Adjusted Stock Prices
XTSE/ASR_UADJ,Alacer Gold Corp (ASR) Unadjusted Stock Prices
XTSE/BAM_PR_M,Brookfield Asset Management Inc. (BAM_PR_M) Adjusted Stock Prices
XTSE/ABX,Barrick Gold Corp. (ABX) Adjusted Stock Prices
XTSE/COP_UADJ,Coro Mining Corp (COP) Unadjusted Stock Prices
XTSE/BAM_PR_E_UADJ,Brookfield Asset Management Inc. (BAM.PR.E) Unadjusted Stock Prices
XTSE/BLX_UADJ,"Boralex, Inc. (BLX) Unadjusted Stock Prices"
XTSE/BMO_PR_W,Bank of Montreal (BMO_PR_W) Adjusted Stock Prices
XTSE/BAM_PR_Z_UADJ,Brookfield Asset Management Inc. (BAM.PR.Z) Unadjusted Stock Prices
XTSE/BCE_PR_H_UADJ,BCE Inc (BCE.PR.H) Unadjusted Stock Prices
XTSE/CUF_UN_UADJ,Cominar Real Estate Investment Trust (CUF.UN) Unadjusted Stock Prices
XTSE/CVE,Cenovus Energy Inc (CVE) Adjusted Stock Prices
XTSE/BBD_PR_C_UADJ,Bombardier Inc. (BBD.PR.C) Unadjusted Stock Prices
XTSE/BCE_PR_B_UADJ,BCE Inc (BCE.PR.B) Unadjusted Stock Prices
XTSE/GWO_PR_P,Great-West Lifeco Inc. (GWO_PR_P) Adjusted Stock Prices
XTSE/BCE_PR_A,BCE Inc (BCE_PR_A) Adjusted Stock Prices
XTSE/BCE_PR_S_UADJ,BCE Inc (BCE.PR.S) Unadjusted Stock Prices
XTSE/BIN_UADJ,Progressive Waste Solutions Ltd (BIN) Unadjusted Stock Prices
XTSE/BBO,Big Bank Big Oil Split Corp (BBO) Adjusted Stock Prices
XTSE/CSD_A,BlackRock Investments Canada Inc (CSD_A) Adjusted Stock Prices
XTSE/BBD_PR_B,Bombardier Inc. (BBD_PR_B) Adjusted Stock Prices
XTSE/BMO_PR_Z,Bank of Montreal (BMO_PR_Z) Adjusted Stock Prices
XTSE/BPF_UN,Boston Pizza Royalties Income Fund (BPF_UN) Adjusted Stock Prices
XTSE/CBQ_A,BlackRock Investments Canada Inc (CBQ_A) Adjusted Stock Prices
XTSE/CET,Cathedral Energy Services Ltd. (CET) Adjusted Stock Prices
XTSE/BRF_PR_E_UADJ,Brookfield Renewable Power Preferred Equity Inc (BRF.PR.E) Unadjusted Stock Prices
XTSE/FAO_U,First Asset Investment Management Inc (FAO_U) Adjusted Stock Prices
XTSE/BRF_PR_F,Brookfield Renewable Power Preferred Equity Inc (BRF_PR_F) Adjusted Stock Prices
XTSE/CCV,CounterPath Corp (CCV) Adjusted Stock Prices
XTSE/CHR_UADJ,Chorus Aviation Inc (CHR) Unadjusted Stock Prices
XTSE/CMZ_UN_UADJ,Compass Income Fund (CMZ.UN) Unadjusted Stock Prices
XTSE/DXM_A,First Asset Investment Management Inc (DXM_A) Adjusted Stock Prices
XTSE/FGV_UADJ,First Asset Investment Management Inc (FGV) Unadjusted Stock Prices
XTSE/CRN,Crown Capital Partners Inc (CRN) Adjusted Stock Prices
XTSE/ENT,ENTREC Corp (ENT) Adjusted Stock Prices
XTSE/FCS_PR_C,Faircourt Split Trust (FCS_PR_C) Adjusted Stock Prices
XTSE/HAC_A,Horizons ETFs Management (Canada) Inc (HAC_A) Adjusted Stock Prices
XTSE/CTH_UADJ,Cynapsus Therapeutics Inc (CTH) Unadjusted Stock Prices
XTSE/CVL,Cervus Equipment Corp (CVL) Adjusted Stock Prices
XTSE/CWB_PR_B_UADJ,Canadian Western Bank (CWB.PR.B) Unadjusted Stock Prices
XTSE/CXA_B,Consolidated HCI Holdings Corp. (CXA_B) Adjusted Stock Prices
XTSE/DRM_PR_A,DREAM Unlimited Corp (DRM_PR_A) Adjusted Stock Prices
XTSE/DBO_UADJ,D-Box Technologies Inc. (DBO) Unadjusted Stock Prices
XTSE/DRX_UADJ,ADF Group Inc (DRX) Unadjusted Stock Prices
XTSE/FPR,First Asset Investment Management Inc (FPR) Adjusted Stock Prices
XTSE/CUF_UN,Cominar Real Estate Investment Trust (CUF_UN) Adjusted Stock Prices
XTSE/E_UADJ,Enterprise Group Inc (E) Unadjusted Stock Prices
XTSE/FBS_B_UADJ,"5Banc Split, Inc. (FBS.B) Unadjusted Stock Prices"
XTSE/ECF_UN_UADJ,East Coast Investment Grade Income Fund (ECF.UN) Unadjusted Stock Prices
XTSE/ENB_PR_N,Enbridge Inc (ENB_PR_N) Adjusted Stock Prices
XTSE/ZGI_UADJ,BMO Asset Management Inc (ZGI) Unadjusted Stock Prices
XTSE/EIT_UN_UADJ,Canoe EIT Income Fund (EIT.UN) Unadjusted Stock Prices
XTSE/ENB_PF_V,Enbridge Inc (ENB_PF_V) Adjusted Stock Prices
XTSE/ENB_PR_T_UADJ,Enbridge Inc (ENB.PR.T) Unadjusted Stock Prices
XTSE/GIF_UN,Global Infrastructure Dividend Fund (GIF_UN) Adjusted Stock Prices
XTSE/HNY_A,Horizons ETFs Management (Canada) Inc (HNY_A) Adjusted Stock Prices
XTSE/ENI_UN_UADJ,Energy Income Fund (ENI.UN) Unadjusted Stock Prices
XTSE/HNL,Horizon North Logistics Inc (HNL) Adjusted Stock Prices
XTSE/FSV,FirstService Corp (FSV) Adjusted Stock Prices
XTSE/HRX_UADJ,Heroux-Devtek Inc. (HRX) Unadjusted Stock Prices
XTSE/FTS_PR_I,Fortis Inc. (FTS_PR_I) Adjusted Stock Prices
XTSE/FXM_A,First Asset Investment Management Inc (FXM_A) Adjusted Stock Prices
XTSE/GCT_C,GVIC Communications Corp (GCT_C) Adjusted Stock Prices
XTSE/GSY,Goeasy Ltd (GSY) Adjusted Stock Prices
XTSE/NGD_WT_A,New Gold Inc (NGD_WT_A) Adjusted Stock Prices
XTSE/PDV_UADJ,Prime Dividend Corp. (PDV) Unadjusted Stock Prices
XTSE/HAU,Horizons ETFs Management (Canada) Inc (HAU) Adjusted Stock Prices
XTSE/HSE_PR_A,Husky Energy Inc. (HSE_PR_A) Adjusted Stock Prices
XTSE/IFP,Interfor Corp (IFP) Adjusted Stock Prices
XTSE/LIQ_UADJ,Liquor Stores N.A. Ltd. (LIQ) Unadjusted Stock Prices
XTSE/OBM_WT,Oban Mining Corp (OBM_WT) Adjusted Stock Prices
XTSE/LB_UADJ,Laurentian Bank Of Canada (LB) Unadjusted Stock Prices
XTSE/NB_UADJ,NioCorp Developments Ltd (NB) Unadjusted Stock Prices
XTSE/PRQ_UADJ,Petrus Resources ltd (PRQ) Unadjusted Stock Prices
XTSE/LMP,Lumenpulse Inc (LMP) Adjusted Stock Prices
XTSE/MEG_UADJ,MEG Energy Corp (MEG) Unadjusted Stock Prices
XTSE/ORT_UADJ,Orbite Technologies Inc (ORT) Unadjusted Stock Prices
XTSE/MBC_WT,MBAC Fertilizer Corp (MBC_WT) Adjusted Stock Prices
XTSE/OSL_UN,OCP Senior Credit Fund (OSL_UN) Adjusted Stock Prices
XTSE/MFC_UADJ,Manulife Financial Corp. (MFC) Unadjusted Stock Prices
XTSE/POW_PR_C,Power Corp. Of Canada (POW_PR_C) Adjusted Stock Prices
XTSE/Y_WT,Yellow Pages Ltd (Y_WT) Adjusted Stock Prices
XTSE/MFC_PR_B,Manulife Financial Corp. (MFC_PR_B) Adjusted Stock Prices
XTSE/NAL_UADJ,Newalta Corp (NAL) Unadjusted Stock Prices
XTSE/MFC,Manulife Financial Corp. (MFC) Adjusted Stock Prices
XTSE/MET,Metalore Resources Ltd. (MET) Adjusted Stock Prices
XTSE/MPV_UADJ,Mountain Province Diamonds Inc (MPV) Unadjusted Stock Prices
XTSE/MRG_UN_UADJ,Morguard North American Residential Real Estate Investment Trust (MRG.UN) Unadjusted Stock Prices
XTSE/MQA_UN_UADJ,Macquarie Emerging Markets Infrastructure Income Fund (MQA.UN) Unadjusted Stock Prices
XTSE/TRP_PR_H,Transcanada Corp. (TRP_PR_H) Adjusted Stock Prices
XTSE/NPI_PR_C,Northland Power Inc. (NPI_PR_C) Adjusted Stock Prices
XTSE/PCF_U,Energy Credit Opportunities Income Fund (PCF_U) Adjusted Stock Prices
XTSE/ST_UADJ,Stonegate Agricom Ltd (ST) Unadjusted Stock Prices
XTSE/TDG_UADJ,Trinidad Drilling Ltd. (TDG) Unadjusted Stock Prices
XTSE/PLS_UADJ,Polaris Materials Corp (PLS) Unadjusted Stock Prices
XTSE/PLV,Invesco Canada Ltd (PLV) Adjusted Stock Prices
XTSE/REI_PR_C,RioCan Real Estate Investment Trust (REI_PR_C) Adjusted Stock Prices
XTSE/PVS_PR_B_UADJ,Partners Value Split Corp (PVS.PR.B) Unadjusted Stock Prices
XTSE/PWC,PWC Capital Inc (PWC) Adjusted Stock Prices
XTSE/UNC,United Corps. Ltd. (UNC) Adjusted Stock Prices
XTSE/PWF_PR_F,Power Financial Corporation (PWF_PR_F) Adjusted Stock Prices
XTSE/QRT,Questrade Wealth Management Inc (QRT) Adjusted Stock Prices
XTSE/RUD_U_UADJ,RBC Global Asset Management Inc (RUD.U) Unadjusted Stock Prices
XTSE/RY_PR_N,Royal Bank Of Canada (RY_PR_N) Adjusted Stock Prices
XTSE/SBT,Silver Bullion Trust. (SBT) Adjusted Stock Prices
XTSE/SBT_B,Silver Bullion Trust. (SBT_B) Adjusted Stock Prices
XTSE/SBN_UADJ,S Split Corp. (SBN) Unadjusted Stock Prices
XTSE/VGG,Vanguard Investments Canada Inc (VGG) Adjusted Stock Prices
XTSE/SLF,"Sun Life Financial, Inc. (SLF) Adjusted Stock Prices"
XTSE/THU_UADJ,TD Asset Management Inc (THU) Unadjusted Stock Prices
XTSE/TD_PR_T,Toronto Dominion Bank (TD_PR_T) Adjusted Stock Prices
XTSE/TR,Trillium Therapeutics Inc (TR) Adjusted Stock Prices
XTSE/TRP_PR_C_UADJ,Transcanada Corp. (TRP.PR.C) Unadjusted Stock Prices
XTSE/TPU_UADJ,TD Asset Management Inc (TPU) Unadjusted Stock Prices
XTSE/UNC_PR_A,United Corps. Ltd. (UNC_PR_A) Adjusted Stock Prices
XTSE/UNG_PR_D,Union Gas Ltd. (UNG_PR_D) Adjusted Stock Prices
XTSE/VE_UADJ,Vanguard Investments Canada Inc (VE) Unadjusted Stock Prices
XTSE/XHB,BlackRock Asset Management Canada Ltd (XHB) Adjusted Stock Prices
XTSE/WPX,Western Potash Corp (WPX) Adjusted Stock Prices
XTSE/XMA,BlackRock Asset Management Canada Ltd (XMA) Adjusted Stock Prices
XTSE/XQQ,BlackRock Asset Management Canada Ltd (XQQ) Adjusted Stock Prices
XTSE/XFF_UADJ,BlackRock Asset Management Canada Ltd (XFF) Unadjusted Stock Prices
XTSE/XGC,BlackRock Asset Management Canada Ltd (XGC) Adjusted Stock Prices
XTSE/ZEM,BMO Asset Management Inc (ZEM) Adjusted Stock Prices
XTSE/ZHY_UADJ,BMO Asset Management Inc (ZHY) Unadjusted Stock Prices
XTSE/ZLC,BMO Asset Management Inc (ZLC) Adjusted Stock Prices
XTSE/ZUQ_UADJ,BMO Asset Management Inc (ZUQ) Unadjusted Stock Prices
XTSE/BAM_PR_E,Brookfield Asset Management Inc. (BAM_PR_E) Adjusted Stock Prices
XTSE/PWF_PR_F_UADJ,Power Financial Corporation (PWF.PR.F) Unadjusted Stock Prices
XTSE/TRP_PR_B_UADJ,Transcanada Corp. (TRP.PR.B) Unadjusted Stock Prices
XTSE/VRX_UADJ,Valeant Pharmaceuticals International Inc (VRX) Unadjusted Stock Prices
XTSE/WFS_PR_A_UADJ,World Financial Split Corp (WFS.PR.A) Unadjusted Stock Prices
XTSE/PWF_PR_Q,Power Financial Corporation (PWF_PR_Q) Adjusted Stock Prices
XTSE/QMV_UADJ,Questrade Wealth Management Inc (QMV) Unadjusted Stock Prices
XTSE/QBR_A_UADJ,Quebecor Inc. (QBR.A) Unadjusted Stock Prices
XTSE/S_UADJ,Sherritt International Corp. (S) Unadjusted Stock Prices
XTSE/QRH,Questrade Wealth Management Inc (QRH) Adjusted Stock Prices
XTSE/WN_PR_E,George Weston Ltd. (WN_PR_E) Adjusted Stock Prices
XTSE/WXM_A_UADJ,First Asset Investment Management Inc (WXM.A) Unadjusted Stock Prices
XTSE/ZEO_UADJ,BMO Asset Management Inc (ZEO) Unadjusted Stock Prices
XTSE/XCG_UADJ,BlackRock Asset Management Canada Ltd (XCG) Unadjusted Stock Prices
XTSE/XGC_UADJ,BlackRock Asset Management Canada Ltd (XGC) Unadjusted Stock Prices
XTSE/XRE,BlackRock Asset Management Canada Ltd (XRE) Adjusted Stock Prices
XTSE/XQQ_UADJ,BlackRock Asset Management Canada Ltd (XQQ) Unadjusted Stock Prices
XTSE/XEC_UADJ,BlackRock Asset Management Canada Ltd (XEC) Unadjusted Stock Prices
XTSE/ZST,BMO Asset Management Inc (ZST) Adjusted Stock Prices
XTSE/XMF_PR_C_UADJ,M Split Corp. (XMF.PR.C) Unadjusted Stock Prices
XTSE/ZIC_U,BMO Asset Management Inc (ZIC_U) Adjusted Stock Prices
